Producer,Appellation,Cuvée / Wine,Region,Colour,Vintage,Format,Qty,Price/bottle,Price basis,Packaging / note
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Conti Grand Cru,Burgundy,Red,2009,Case,1,20182.5,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Conti Grand Cru,Burgundy,Red,2009,Case,2,20585.0,ex-VAT,Back label : Seguin Robillard
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Conti Grand Cru,Burgundy,Red,2009,Case,1,20642.5,ex-VAT,Back label : Wengler
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Conti Grand Cru,Burgundy,Red,2009,Case,1,23000.0,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Conti Grand Cru,Burgundy,Red,2008,Case,3,25290.8,ex-VAT,Mise à dispo fin juin
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Conti Grand Cru,Burgundy,Red,2007,Case,3,20375.7,ex-VAT,Mise à dispo fin juin
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Conti Grand Cru,Burgundy,Red,2007,Case,1,21092.839999999997,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Conti Grand Cru,Burgundy,Red,2007,Case,1,57040.0,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Conti Grand Cru,Burgundy,Red,2006,Case,1,437879.75,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Conti Grand Cru,Burgundy,Red,2005,Case,1,22770.0,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Conti Grand Cru,Burgundy,Red,2005,Case,1,23627.9,ex-VAT,Légèrement Abimée
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Conti Grand Cru,Burgundy,Red,2005,Case,1,27025.0,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Conti Grand Cru,Burgundy,Red,2004,Case,1,20459.075,ex-VAT,Très Légèrement Abimée
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Conti Grand Cru,Burgundy,Red,2004,Case,1,22475.6,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Conti Grand Cru,Burgundy,Red,2003,Case,1,51750.0,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Conti Grand Cru,Burgundy,Red,2002,Case,1,19550.0,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Conti Grand Cru,Burgundy,Red,2001,Case,3,21511.5205,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Conti Grand Cru,Burgundy,Red,2000,Case,1,24150.0,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Conti Grand Cru,Burgundy,Red,1999,Case,1,25241.12,ex-VAT,Légèrement Abimée
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Conti Grand Cru,Burgundy,Red,1998,Case,1,19594.85,ex-VAT,Légèrement Abimée
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Conti Grand Cru,Burgundy,Red,1998,Case,1,20459.075,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Conti Grand Cru,Burgundy,Red,1998,Case,1,178250.0,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Conti Grand Cru,Burgundy,Red,1996,Case,1,18442.55,ex-VAT,Légèrement Abimée
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Conti Grand Cru,Burgundy,Red,1996,Case,1,24725.0,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Conti Grand Cru,Burgundy,Red,1994,Case,2,16368.41,ex-VAT,Légèrement Abimée
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Conti Grand Cru,Burgundy,Red,1994,Case,1,28750.0,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Conti Grand Cru,Burgundy,Red,1993,Case,1,51859.25,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Conti Grand Cru,Burgundy,Red,1991,Case,1,17825.0,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Conti Grand Cru,Burgundy,Red,1990,Case,1,30935.0,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Conti Grand Cru,Burgundy,Red,1990,Case,1,69143.75,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Conti Grand Cru,Burgundy,Red,1990,Case,1,161327.75,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Conti Grand Cru,Burgundy,Red,1989,Case,1,16714.1,ex-VAT,Légèrement Abimée
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Conti Grand Cru,Burgundy,Red,1989,Case,1,17290.25,ex-VAT,Très Légèrement Abimée
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Conti Grand Cru,Burgundy,Red,1988,Case,1,19479.62,ex-VAT,Contre USA
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Conti Grand Cru,Burgundy,Red,1988,Case,6,24775.4045,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Saint-Vivant Grand Cru Marey-Monge,Burgundy,Red,2023,Case,2,3220.0,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Saint-Vivant Grand Cru Marey-Monge,Burgundy,Red,2022,Case,2,2645.0,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Saint-Vivant Grand Cru Marey-Monge,Burgundy,Red,2022,Case,2,3054.4,ex-VAT,PARFAIT
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Saint-Vivant Grand Cru Marey-Monge,Burgundy,Red,2021,Case,1,2932.5,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Saint-Vivant Grand Cru Marey-Monge,Burgundy,Red,2021,Case,9,3450.0,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Saint-Vivant Grand Cru Marey-Monge,Burgundy,Red,2021,Case,3,4312.5,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Saint-Vivant Grand Cru Marey-Monge,Burgundy,Red,2020,Case,1,3093.5,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Saint-Vivant Grand Cru Marey-Monge,Burgundy,Red,2020,Case,4,3450.0,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Saint-Vivant Grand Cru Marey-Monge,Burgundy,Red,2020,Case,2,4312.5,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Saint-Vivant Grand Cru Marey-Monge,Burgundy,Red,2019,Case,1,2990.0,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Saint-Vivant Grand Cru Marey-Monge,Burgundy,Red,2019,Case,2,3105.0,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Saint-Vivant Grand Cru Marey-Monge,Burgundy,Red,2019,Case,3,3171.7,ex-VAT,PARFAIT
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Saint-Vivant Grand Cru Marey-Monge,Burgundy,Red,2018,Case,1,2817.5,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Saint-Vivant Grand Cru Marey-Monge,Burgundy,Red,2018,Case,4,2990.0,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Saint-Vivant Grand Cru Marey-Monge,Burgundy,Red,2018,Case,3,3450.0,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Saint-Vivant Grand Cru Marey-Monge,Burgundy,Red,2018,Case,1,3450.0,ex-VAT,Contre Belge
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Saint-Vivant Grand Cru Marey-Monge,Burgundy,Red,2017,Case,1,2760.0,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Saint-Vivant Grand Cru Marey-Monge,Burgundy,Red,2017,Case,1,3162.5,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Saint-Vivant Grand Cru Marey-Monge,Burgundy,Red,2016,Case,2,3105.0,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Saint-Vivant Grand Cru Marey-Monge,Burgundy,Red,2016,Case,1,3277.2700000000004,ex-VAT,PARFAIT
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Saint-Vivant Grand Cru Marey-Monge,Burgundy,Red,2016,Case,3,3291.3,ex-VAT,Mise à dispo fin juin
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Saint-Vivant Grand Cru Marey-Monge,Burgundy,Red,2015,Case,4,2990.0,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Saint-Vivant Grand Cru Marey-Monge,Burgundy,Red,2015,Case,1,3406.3,ex-VAT,PARFAIT
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Saint-Vivant Grand Cru Marey-Monge,Burgundy,Red,2014,Case,1,2863.5,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Saint-Vivant Grand Cru Marey-Monge,Burgundy,Red,2014,Case,1,2875.0,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Saint-Vivant Grand Cru Marey-Monge,Burgundy,Red,2013,Case,1,2978.5,ex-VAT,Back label : Vega Sicilia
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Saint-Vivant Grand Cru Marey-Monge,Burgundy,Red,2013,Case,3,3335.0,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Saint-Vivant Grand Cru Marey-Monge,Burgundy,Red,2012,Case,1,3162.5,ex-VAT,Back label : Wengler
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Saint-Vivant Grand Cru Marey-Monge,Burgundy,Red,2012,Case,12,3190.1,ex-VAT,Mise à dispo fin juin
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Saint-Vivant Grand Cru Marey-Monge,Burgundy,Red,2012,Case,5,3208.5,ex-VAT,Back label : Vega Sicilia
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Saint-Vivant Grand Cru Marey-Monge,Burgundy,Red,2011,Case,1,2817.5,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Saint-Vivant Grand Cru Marey-Monge,Burgundy,Red,2011,Case,3,3151.0,ex-VAT,Mise à dispo fin juin
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Saint-Vivant Grand Cru Marey-Monge,Burgundy,Red,2010,Case,1,3220.0,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Saint-Vivant Grand Cru Marey-Monge,Burgundy,Red,2010,Case,3,3220.0,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Saint-Vivant Grand Cru Marey-Monge,Burgundy,Red,2010,Case,1,3335.0,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Saint-Vivant Grand Cru Marey-Monge,Burgundy,Red,2009,Case,2,3635.4950000000003,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Saint-Vivant Grand Cru Marey-Monge,Burgundy,Red,2009,Case,1,3680.0,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Saint-Vivant Grand Cru Marey-Monge,Burgundy,Red,2008,Case,1,2990.0,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Saint-Vivant Grand Cru Marey-Monge,Burgundy,Red,2008,Case,9,3308.55,ex-VAT,Mise à dispo fin juin
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Saint-Vivant Grand Cru Marey-Monge,Burgundy,Red,2007,Case,4,3208.5,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Saint-Vivant Grand Cru Marey-Monge,Burgundy,Red,2007,Case,3,3525.9,ex-VAT,Mise à dispo fin juin
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Saint-Vivant Grand Cru Marey-Monge,Burgundy,Red,2006,Case,1,3162.5,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Saint-Vivant Grand Cru Marey-Monge,Burgundy,Red,2006,Case,1,3171.7,ex-VAT,PARFAIT
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Saint-Vivant Grand Cru Marey-Monge,Burgundy,Red,2005,Case,1,3450.0,ex-VAT,Export Luxembourg
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Saint-Vivant Grand Cru Marey-Monge,Burgundy,Red,2005,Case,1,4096.415,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Saint-Vivant Grand Cru Marey-Monge,Burgundy,Red,2004,Case,2,3232.19,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Saint-Vivant Grand Cru Marey-Monge,Burgundy,Red,2004,Case,1,3450.0,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Saint-Vivant Grand Cru Marey-Monge,Burgundy,Red,2004,Case,6,3680.0,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Saint-Vivant Grand Cru Marey-Monge,Burgundy,Red,2003,Case,1,2863.5,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Saint-Vivant Grand Cru Marey-Monge,Burgundy,Red,2003,Case,1,2932.5,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Saint-Vivant Grand Cru Marey-Monge,Burgundy,Red,2003,Case,1,3277.5,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Saint-Vivant Grand Cru Marey-Monge,Burgundy,Red,2002,Case,3,2875.0,ex-VAT,2 x ELT Consecutive serial numbers
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Saint-Vivant Grand Cru Marey-Monge,Burgundy,Red,2001,Case,6,3445.4,ex-VAT,Mise à dispo fin juin
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Saint-Vivant Grand Cru Marey-Monge,Burgundy,Red,2001,Case,6,3808.3399999999997,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Saint-Vivant Grand Cru Marey-Monge,Burgundy,Red,2000,Case,1,3220.0,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Saint-Vivant Grand Cru Marey-Monge,Burgundy,Red,2000,Case,4,4038.8,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Saint-Vivant Grand Cru Marey-Monge,Burgundy,Red,2000,Case,12,4129.65,ex-VAT,Mise à dispo fin juin
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Saint-Vivant Grand Cru Marey-Monge,Burgundy,Red,1999,Case,2,4614.95,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Saint-Vivant Grand Cru Marey-Monge,Burgundy,Red,1999,Case,1,5060.0,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Saint-Vivant Grand Cru Marey-Monge,Burgundy,Red,1999,Case,6,5508.5,ex-VAT,Mise à dispo fin juin
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Saint-Vivant Grand Cru Marey-Monge,Burgundy,Red,1998,Case,1,2817.5,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Saint-Vivant Grand Cru Marey-Monge,Burgundy,Red,1998,Case,1,2875.0,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Saint-Vivant Grand Cru Marey-Monge,Burgundy,Red,1998,Case,1,40250.0,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Saint-Vivant Grand Cru Marey-Monge,Burgundy,Red,1996,Case,1,3577.8799999999997,ex-VAT,Légèrement Abimée
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Saint-Vivant Grand Cru Marey-Monge,Burgundy,Red,1993,Case,1,3277.5,ex-VAT,CE leg abimé
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Saint-Vivant Grand Cru Marey-Monge,Burgundy,Red,1992,Case,1,9108.92,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Saint-Vivant Grand Cru Marey-Monge,Burgundy,Red,1991,Case,1,7219.7,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Saint-Vivant Grand Cru Marey-Monge,Burgundy,Red,1990,Case,2,4701.3725,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Saint-Vivant Grand Cru Marey-Monge,Burgundy,Red,1989,Case,4,2713.6549999999997,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanee-Saint-Vivant Grand Cru Marey-Monge,Burgundy,Red,1988,Case,2,3577.8799999999997,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Vosne-Romanee Premier Cru Cuvee Duvault-Blochet,Burgundy,Red,2020,Case,7,2771.2700000000004,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Vosne-Romanee Premier Cru Cuvee Duvault-Blochet,Burgundy,Red,2020,Case,1,2925.3700000000003,ex-VAT,PARFAIT
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Vosne-Romanee Premier Cru Cuvee Duvault-Blochet,Burgundy,Red,2019,Case,2,2415.0,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Vosne-Romanee Premier Cru Cuvee Duvault-Blochet,Burgundy,Red,2019,Case,8,3220.0,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Vosne-Romanee Premier Cru Cuvee Duvault-Blochet,Burgundy,Red,2011,Case,1,2990.0,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Vosne-Romanee Premier Cru Cuvee Duvault-Blochet,Burgundy,Red,2004,Case,2,2702.5,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Vosne-Romanee Premier Cru Cuvee Duvault-Blochet,Burgundy,Red,2004,Case,1,2990.0,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Vosne-Romanee Premier Cru Cuvee Duvault-Blochet,Burgundy,Red,1999,Case,1,2540.81,ex-VAT,Légèrement Abimée
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Vosne-Romanee Premier Cru Les Petits Monts,Burgundy,Red,2022,Case,2,6612.5,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Vosne-Romanee Premier Cru Les Petits Monts,Burgundy,Red,2022,Case,1,6785.0,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Vosne-Romanee Premier Cru Les Petits Monts,Burgundy,Red,2020,Case,2,6327.07,ex-VAT,PARFAIT
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Vosne-Romanee Premier Cru Les Petits Monts,Burgundy,Red,2020,Case,2,6900.0,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Vosne-Romanee Premier Cru Les Petits Monts,Burgundy,Red,2019,Case,3,5175.0,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Vosne-Romanee Premier Cru Les Petits Monts,Burgundy,Red,2018,Case,2,5376.25,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Vosne-Romanee Premier Cru Les Petits Monts,Burgundy,Red,2018,Case,1,6095.0,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Montrachet Grand Cru,Burgundy,Red,2018,Case,1,9288.0,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Richebourg Grand Cru,Burgundy,Red,2014,Case,1,3966.0,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanée-St-Vivant,Burgundy,Red,2014,Case,1,3364.0,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanée-St-Vivant,Burgundy,Red,2012,Case,1,3304.0,ex-VAT,
Domaine de la Romanée-Conti,,Domaine de la Romanee-Conti Romanée-St-Vivant,Burgundy,Red,2009,Case,1,3705.0,ex-VAT,
